provider_code,name,status
MOH5402,GULF DIAGNOSTIC CENTER,ACTIVE
MOH-F-1000012,GULF DIAGNOSTIC CENTER,ACTIVE
MOH-F-1000860,GULF DIAGNOSTIC MEDICAL CENTER,ACTIVE
MOHI575,GULF MEDICAL CENTER,ACTIVE
MOHI586,GULF MEDICAL CENTER,ACTIVE
MOH1194,GULF MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTER PHARMACY - FUJAIRAH,ACTIVE
MOH6683,GULF MEDICAL UNIVERSITY LABORATORY,ACTIVE
MOH854,GULF MEDICAL COLLEGE HOSPITAL AND RESEARCH CENTER PHARMACY - AJMAN,ACTIVE
MOH249,GULF PHARMACY,ACTIVE
MOH642,GULF PHARMACY (SHARJAH),ACTIVE
MOHM1926,GULF STAR MEDICAL CENTER,ACTIVE
MOH5596,HABIB MEDICAL CENTRE,ACTIVE
MOHI267,HABIB MEDICAL CENTRE,ACTIVE
MOH2023,HADEQAT AL NAHDA PHARMACY LLC,ACTIVE
MOH1973,HADEQAT AL ROLA PHARMACY LLC,ACTIVE
MOH-F-5000422,HADEQAT AL ROLA PHARMACY LLC,ACTIVE
MOH545,HAITHAM PHARMACY,ACTIVE
MOH5530,HAKIM MEDICAL CENTRE,ACTIVE
MOH-F-1000166,HAKIM MEDICAL CENTRE,ACTIVE
MOHI1388,HAKIM MEDICAL CENTRE,ACTIVE
MOH-F-5001222,HALA 37 PHARMACY LLC,ACTIVE
MOH-F-5001246,HALA 37 PHARMACY LLC OPC - Branch 2,ACTIVE
MOH-F-5001237,HALA 37 PHARMACY OPC LLC BRANCH 1,ACTIVE
MOH-F-1000460,HALA DENTAL CLINIC,ACTIVE
MOH1907,HALA PHARMACY 11,ACTIVE
MOH2145,HALA PHARMACY 21,ACTIVE
MOH-F-5000559,HALA PHARMACY 21,ACTIVE
MOH-F-5001148,HALA PHARMACY 21 LLC BRANCH,ACTIVE
MOH2144,HALA PHARMACY 22,ACTIVE
MOH-F-5000560,HALA PHARMACY 22,ACTIVE
MOH-F-5001143,HALA PHARMACY 22 LLC,ACTIVE
MOH-F-5000689,HALA PHARMACY 23,ACTIVE
MOH-F-5000749,HALA PHARMACY 25,ACTIVE
MOH-F-5000817,HALA PHARMACY 34 LLC,ACTIVE
MOH-F-5000836,HALA PHARMACY 36 LLC,ACTIVE
MOH-F-5001245,HALA PHARMACY 37 LLC BRANCH 3,ACTIVE
MOH-F-5000983,HALA PHARMACY BR 45,ACTIVE
MOH-F-5000977,HALA PHARMACY BR 54,ACTIVE
MOH-F-5000995,HALA PHARMACY BR 55,ACTIVE
MOH1848,HALA PHARMACY BRANCH 1,ACTIVE
MOH1898,HALA PHARMACY BRANCH 10,ACTIVE
MOH-F-5000472,HALA PHARMACY BRANCH 11,ACTIVE
MOH1906,HALA PHARMACY BRANCH 12,ACTIVE
MOH-F-5000512,HALA PHARMACY BRANCH 12,ACTIVE
MOH-F-5000557,HALA PHARMACY BRANCH 18,ACTIVE
MOH1846,HALA PHARMACY BRANCH 2,ACTIVE
MOH1881,HALA PHARMACY BRANCH 3,ACTIVE
MOH1849,HALA PHARMACY BRANCH 4,ACTIVE
MOH1877,HALA PHARMACY BRANCH 5,ACTIVE
MOH-F-5000411,HALA PHARMACY BRANCH 5,ACTIVE
MOH1981,HALA PHARMACY BRANCH 6,ACTIVE
MOH1884,HALA PHARMACY BRANCH 7,ACTIVE
MOH1878,HALA PHARMACY BRANCH 8,ACTIVE
MOH1879,HALA PHARMACY BRANCH 9,ACTIVE
MOH-F-5000514,HALA PHARMACY LLC,ACTIVE
MOH-F-5000839,HALA PHARMACY LLC - BRANCH 01,ACTIVE
MOH-F-5000499,HALA PHARMACY LLC - BRANCH 1,ACTIVE
MOH-F-5000500,HALA PHARMACY LLC - BRANCH 10,ACTIVE
MOH2155,HALA PHARMACY LLC - BRANCH 18,ACTIVE
MOH2152,HALA PHARMACY LLC - BRANCH 19,ACTIVE
MOH-F-5000558,HALA PHARMACY LLC - BRANCH 19,ACTIVE
MOH-F-5000511,HALA PHARMACY LLC - BRANCH 2,ACTIVE
MOH-F-5000728,HALA PHARMACY LLC - BRANCH 20,ACTIVE
MOH-F-5000662,HALA PHARMACY LLC - BRANCH 26,ACTIVE
MOH-F-5000708,HALA PHARMACY LLC - BRANCH 27,ACTIVE
MOH-F-5000873,HALA PHARMACY LLC - BRANCH 28,ACTIVE
MOH-F-5000505,HALA PHARMACY LLC - BRANCH 3,ACTIVE
MOH-F-5000966,HALA PHARMACY LLC - BRANCH 38,ACTIVE
MOH-F-5000504,HALA PHARMACY LLC - BRANCH 4,ACTIVE
MOH-F-5000847,HALA PHARMACY LLC - BRANCH 42,ACTIVE
MOH-F-5000848,HALA PHARMACY LLC - BRANCH 44,ACTIVE
MOH-F-5000863,HALA PHARMACY LLC - BRANCH 46,ACTIVE
MOH-F-5000889,HALA PHARMACY LLC - BRANCH 49,ACTIVE
MOH-F-5000506,HALA PHARMACY LLC - BRANCH 6,ACTIVE
MOH-F-5000507,HALA PHARMACY LLC - BRANCH 7,ACTIVE
MOH-F-5000508,HALA PHARMACY LLC - BRANCH 8,ACTIVE
MOH-F-5000509,HALA PHARMACY LLC - BRANCH 9,ACTIVE
MOH-F-5000969,HALA PHARMACY LLC BR 40,ACTIVE
MOH-F-5000970,HALA PHARMACY LLC BR 43,ACTIVE
MOH-F-5000912,HALA PHARMACY LLC BR 51,ACTIVE
MOH-F-5000996,HALA PHARMACY LLC BR 52,ACTIVE
MOH-F-5000801,HALA PHARMACY LLC BRANCH 33,ACTIVE
MOH-F-5000802,HALA PHARMACY LLC BRANCH 35,ACTIVE
MOH-F-5001006,HALA PHARMACY LLC BRANCH 37,ACTIVE
MOH-F-5000982,HALA PHARMACY LLC- BRANCH 47,ACTIVE
MOH-F-5000984,HALA PHARMACY LLC- BRANCH 48,ACTIVE
MOH-F-5000929,HALA PHARMACY LLC BRANCH 50,ACTIVE
MOH-F-5000998,HALA PHARMACY LLC BRANCH 56,ACTIVE
MOH1845,HALA PHARMACY SHARJAH,ACTIVE
MOH-F-5000691,HAMAD AL IHTERAFEYA PHARMACY LLC,ACTIVE
MOH-F-5000692,HAMAD AL MUMAYAZAH PHARMACY LLC,ACTIVE
MOH-F-5000693,HAMAD AL OULA PHARMACY LLC,ACTIVE
MOH566,HAMAD PHARMACY (SHARJAH),ACTIVE
MOH604,HAMAD PHARMACY (SHARJAH),ACTIVE
MOH-F-5000096,HAMAD PHARMACY (SHARJAH),ACTIVE
MOH1501,HAMAD PHARMACY (UM AL QUWAIN),ACTIVE
MOH-F-1000374,HANNOVER MEDICAL CENTER,ACTIVE
MOH-F-1000672,HAPPY WAY MEDICAL CENTER,ACTIVE
MOH-F-1000780,HAPPY WAY MEDICAL CENTER,ACTIVE
MOHM2368,HATAM MEDICAL CENTRE,ACTIVE
MOH-F-5000772,HAYAT AL JADEDH PHARMACY LLC,ACTIVE
MOHM2384,HEALERS MEDICAL CENTRE,ACTIVE
MOH6415,HEALERS MEDICAL CENTRE LLC,ACTIVE
MOH-F-1000103,HEALERS MEDICAL CENTRE LLC,ACTIVE
MOH-F-5001213,HEALIAN PHARMACY,ACTIVE
MOHM1582,HEALTH AND  AESTHETIC MEDICAL ,ACTIVE
MOH5810,HEALTH CARE MEDICAL CENTER,ACTIVE
MOHI8,HEALTH CARE MEDICAL CENTER,ACTIVE
MOH-F-5000900,HEALTH CARE PHARMACY,ACTIVE
MOH-F-5001081,HEALTH CROWN PHARMACY LLC,ACTIVE
MOH-F-5000994,HEALTH CURE PHARMACY,ACTIVE
MOH1817,HEALTH FIRST BR-5,ACTIVE
MOH769,HEALTH FIRST PHARMACY,ACTIVE
MOH2087,HEALTH FIRST PHARMACY - BRANCH 6,ACTIVE
MOH-F-5000922,HEALTH FIRST PHARMACY - BRANCH 8,ACTIVE
MOH-F-5000192,HEALTH FIRST PHARMACY (SHARJAH),ACTIVE
MOH-F-5000144,HEALTH FIRST PHARMACY 12,ACTIVE
MOH-F-5000100,HEALTH FIRST PHARMACY 13,ACTIVE
MOH-F-5000865,HEALTH FIRST PHARMACY 13,ACTIVE
MOH-F-5000042,HEALTH FIRST PHARMACY 14,ACTIVE
MOH-F-5000106,HEALTH FIRST PHARMACY 15,ACTIVE
MOH-F-5000089,HEALTH FIRST PHARMACY 16,ACTIVE
MOH-F-5000143,HEALTH FIRST PHARMACY 17,ACTIVE
MOH-F-5000140,HEALTH FIRST PHARMACY 18,ACTIVE
MOH-F-5000082,HEALTH FIRST PHARMACY 19,ACTIVE
MOH-F-5000134,HEALTH FIRST PHARMACY 20,ACTIVE
MOH-F-5000030,HEALTH FIRST PHARMACY 22,ACTIVE
MOH1827,HEALTH FIRST PHARMACY 26 - FUJAIRAH BRANCH,ACTIVE
MOH-F-5000314,HEALTH FIRST PHARMACY 26 - FUJAIRAH BRANCH,ACTIVE
MOH1804,HEALTH FIRST PHARMACY 28,ACTIVE
MOH-F-5000307,HEALTH FIRST PHARMACY 28,ACTIVE
MOH2065,HEALTH FIRST PHARMACY 50,ACTIVE
MOH-F-5000469,HEALTH FIRST PHARMACY 50,ACTIVE
MOH2088,HEALTH FIRST PHARMACY 51,ACTIVE
MOH-F-5000489,HEALTH FIRST PHARMACY 51,ACTIVE
MOH-F-5000628,HEALTH FIRST PHARMACY 53,ACTIVE
MOH-F-5001008,HEALTH FIRST PHARMACY 54,ACTIVE
MOH-F-5001020,HEALTH FIRST PHARMACY 59 FUJAIRAH BRANCH,ACTIVE
MOH-F-5001089,HEALTH FIRST PHARMACY 62,ACTIVE
MOH-F-5001120,HEALTH FIRST PHARMACY 63,ACTIVE
MOH-F-5000948,HEALTH FIRST PHARMACY BRANCH 10,ACTIVE
MOH2131,HEALTH FIRST PHARMACY BRANCH 10 - FUJAIRAH,ACTIVE
MOH-F-5001091,HEALTH FIRST PHARMACY BRANCH 11,ACTIVE
MOH-F-5001234,HEALTH FIRST PHARMACY BRANCH 12,ACTIVE
MOH-F-5000137,HEALTH FIRST PHARMACY BRANCH 2,ACTIVE
MOH-F-5000180,HEALTH FIRST PHARMACY BRANCH 3,ACTIVE
MOH-F-5000259,HEALTH FIRST PHARMACY BRANCH 4,ACTIVE
MOH-F-5000490,HEALTH FIRST PHARMACY BRANCH 6,ACTIVE
MOH-F-5000827,HEALTH FIRST PHARMACY BRANCH 7,ACTIVE
MOH-F-5000919,HEALTH FIRST PHARMACY BRANCH 9,ACTIVE
MOH-F-5000870,HEALTH FIRST PHARMACY LLC - SOLE PROPRIETORSHIP - BRANCH 1,ACTIVE
MOH-F-1000487,HEALTH MEDICAL CENTER,ACTIVE
MOH-F-5001247,HEALTH MEDICAL PHARMACY,ACTIVE
MOH-F-1000838,HEALTH ONE MEDICAL CENTER,ACTIVE
MOH-F-5001243,HEALTH PLUS PHARMACY SPS LLC,ACTIVE
MOH-F-5000241,HEALTHCARE PHARMACY,ACTIVE
MOH1788,HEALTHFIRST PHARMACY 21,ACTIVE
MOHI353,HEGAZI MEDICAL CENTRE,ACTIVE
MOH-F-1000349,HELAL KALBA MEDICAL CLINIC,ACTIVE
MOH-F-5000782,HELAL KALBA PHARMACY LLC,ACTIVE
MOH-F-1000421,HERMOSA MEDICAL CENTER,ACTIVE
MOH-F-1000885,HESSA MEDICAL CLINIC,ACTIVE
MOH-F-1000695,HEY LAB FOR MEDICAL ANALYSIS,ACTIVE
MOH-F-5001223,HIFSA PHARMACY L L C,ACTIVE
MOH611,HIKMA PHARMACY,ACTIVE
MOH-F-5000685,HIND PHARMACY,ACTIVE
MOH-F-1000608,HIYAM AYESH MEDICAL CENTER,ACTIVE
MOH7077,HOLLYWOOD SMILE DENTAL CLINIC,ACTIVE
MOH-F-1000100,HOLLYWOOD SMILE DENTAL CLINIC,ACTIVE
MOH-F-1000770,HOLLYWOOD SMILE FOR DENTISTRY,ACTIVE
MOH-F-0060006,HOR AL ANZ HEALTH CENTER,ACTIVE
MOH-F-1000246,HUDA ALALOUSI SPECIALIZED MEDICAL CENTER,ACTIVE
MOH-F-5001308,HUSSAIN PHARMACY,ACTIVE
MOH390,HUSSAIN PHARMACY,ACTIVE
MOH846,HUSSAIN PHARMACY,ACTIVE
MOHI276,HYMA DENTAL CLINIC,ACTIVE
MOH-F-1000901,I M C MEDICAL CENTER,ACTIVE
MOH-F-1000557,I SMILE DENTAL CENTER LLC,ACTIVE
MOHM1851,IBN AL HAYTHAM SPECIALIST MEDICAL ,ACTIVE
MOH1274,IBN AL NAFEES PHARMACY,ACTIVE
MOH324,IBN AL NAFEES PHARMACY,ACTIVE
MOH-F-5000686,IBN AL NAFEES PHARMACY,ACTIVE
MOHM1720,IBN ALBITAR MEDICAL CENTRE,ACTIVE
MOH1900,IBN BATUTA PHARMACY LLC,ACTIVE
MOH-F-5000399,IBN BATUTA PHARMACY LLC,ACTIVE
MOH-F-5000798,IBN BATUTA PHARMACY LLC,ACTIVE
MOH824,IBN HAYAN PHARMACY,ACTIVE
MOH2007,IBN HAYAN PHARMACY BRANCH 1,ACTIVE
MOH-F-5000242,IBN HAYAN PHARMACY LLC,ACTIVE
MOH650,IBN HAYAN PHARMACY SHARJAH,ACTIVE
MOH1413,IBN KHALDOON PHARMACY,ACTIVE
MOHI277,IBN SEENA MEDICAL CLINIC,ACTIVE
MOH-F-5000924,IBN SEENA PHARMACY 70,ACTIVE
MOH-F-5000907,IBN SINA AL KUBRA PHARMACY,ACTIVE
MOH-F-5000963,IBN SINA AL RAHMANIA PHARMACY,ACTIVE
MOH-F-5000954,IBN SINA AL ZAHIAH PHARMACY,ACTIVE
MOH-F-5000908,IBN SINA CENTRAL PHARMACY,ACTIVE
MOHI1225,IBN SINA LAB.,ACTIVE
MOHI944,IBN- SINA MEDICAL CENTRE,ACTIVE
MOHM2157,IBN SINA MEDICAL CLINIC,ACTIVE
MOH-F-5001041,IBN SINA PHARAMCY SOLE PROPRIETORSHIP L.L.C - BRANCH 1,ACTIVE
MOH-F-5000932,IBN SINA PHARMACY ,ACTIVE
MOH-F-5001216,IBN SINA PHARMACY - SOLE PROPRIETORSHIP (L.L.C) Fujairah Branch 1,ACTIVE
MOH-F-5000926,IBN SINA PHARMACY 1,ACTIVE
MOH-F-5000925,IBN SINA PHARMACY 2,ACTIVE
MOH1518,IBN SINA PHARMACY 37,ACTIVE
MOH-F-5000822,IBN SINA PHARMACY 37,ACTIVE
MOH-F-5000945,IBN SINA PHARMACY BRANCH 3,ACTIVE
MOH550,IBN SINA PHARMACY LLC,ACTIVE
MOH-F-5000800,IBN SINA PHARMACY LLC,ACTIVE
MOH-F-5000768,IBN SINA PHARMACY LLC BRANCH 2,ACTIVE
MOH-F-5001306,IBN SINA PHARMACY LLC OPC BRANCH 4,ACTIVE
MOH-F-5001162,IBN SINA PHARMACY SOLE PROPRIETORSHIP LLC SHJ BR3,ACTIVE
MOH-F-5001049,IBN SINA PHARMACY-BRANCH,ACTIVE
MOH-F-5000761,IBN SINA SCIENTIFIC PHARMACY,ACTIVE
MOH-F-5001163,IBN SINA SOLE PROPRIETORSHIP LLC SHJ BR9,ACTIVE
MOH-F-5001231,IBN SINA SOLEPROPRIETORSHIP LLC SHJ BR 10,ACTIVE
MOH-F-5001309,IBN SINA SOLEPROPRIETORSHIP LLC SHJ BR 11,ACTIVE
MOH-F-5001307,IBN SINA SOLEPROPRIETORSHIP LLC SHJ BR14,ACTIVE
MOH821,IBN ZOHR PHARMACY,ACTIVE
MOH-F-5000099,IBN ZOHR PHARMACY,ACTIVE
MOH1941,IBNSINA AL MARKAZEIA PHARMACY LLC,ACTIVE
MOHM1941,IBNSINA AL MARKAZEIA PHARMACY LLC,ACTIVE
MOH5872,IBN-SINA MEDICAL CENTRE,ACTIVE
MOH-F-1000203,IBN-SINA MEDICAL CENTRE,ACTIVE
MOH6789,IBTESAM MEDICAL CENTER,ACTIVE
MOH-F-1000373,IBTESAM MEDICAL CENTER,ACTIVE
MOH6847,IBTISAMAT AL MASHAHER DENTAL CLINIC,ACTIVE
MOH-F-1000484,IBTISAMAT AL MASHAHER DENTAL CLINIC,ACTIVE
MOHM2751,IBTISAMTY DENTAL CLINIC,ACTIVE
MOHM2260,ICARE AL SHAHBA MEDICAL CENTRE,ACTIVE
MOH6333,ICARE MEDICAL CENTRE,ACTIVE
MOH-F-1000506,ICARE MEDICAL CENTRE,ACTIVE
MOHI32,IDEAL  MEDICAL CENTER,ACTIVE
MOH5619,IDEAL MEDICAL CENTER,ACTIVE
MOH-F-1000048,IDEAL MEDICAL CENTER,ACTIVE
MOH5901,IMAGE DIAGNOSTIC CENTER,ACTIVE
MOH-F-1000281,IMAGE DIAGNOSTIC CENTER,ACTIVE
MOHM1484,IMAGE DIAGNOSTIC CENTER,ACTIVE
MOH-F-1000679,INARA MEDICAL CENTER,ACTIVE
MOH24,INDIAN PHARMACY,ACTIVE
MOH312,INDIAN PHARMACY,ACTIVE
MOH-F-5000528,INDIAN PHARMACY,ACTIVE
MOH5118,INFINITY DENTAL CLINIC,ACTIVE
MOHM2426,INFINITY DENTAL CLINIC,ACTIVE
MOH-F-1000534,INFINITY DENTAL CLINIC LLC,ACTIVE
MOH5507,INT. SPECIALISTS MEDICAL CENTRE,ACTIVE
MOH-F-1000259,INT. SPECIALISTS MEDICAL CENTRE,ACTIVE
MOHI1320,INT. SPECIALISTS MEDICAL CENTRE,ACTIVE
MOH2117,INTEGRATION MEDICAL CENTER,ACTIVE
MOH6227,INTEGRATION MEDICAL CENTER,ACTIVE
MOHM2117,INTEGRATION MEDICAL CENTER,ACTIVE
MOHI515,INTERNATIONAL EASTERN CLINIC,ACTIVE
MOH5058,INTERNATIONAL MEDICAL CENTRE,ACTIVE
MOH5254,INTERNATIONAL MEDICAL CENTRE,ACTIVE
MOH-F-1000235,INTERNATIONAL MEDICAL CENTRE,ACTIVE
MOH-F-1000347,INTERNATIONAL MEDICAL CENTRE,ACTIVE
MOHI818,INTERNATIONAL MEDICAL CENTRE,ACTIVE
MOHM1728,INTERNATIONAL MEDICAL CENTRE,ACTIVE
MOHM1912,INTERNATIONAL MEDICAL CENTRE,ACTIVE
MOH298,INTERNATIONAL PHARMACY,ACTIVE
MOH6928,INTERNATIONAL RADIOLOGY AND DIAGNOSTIC SERVICES (1) LLC,ACTIVE
MOH6066,INTERNATIONAL RADIOLOGY AND DIAGNOSTIC SERVICES LLC,ACTIVE
MOHM1874,INTERNATIONAL RADIOLOGY CENTRE,ACTIVE
MOH2545,INTERNATIONAL RADIOLOGY CENTRE - RAS AL KHAIMAH,ACTIVE
MOH5131,INTERNATIONAL RADIOLOGY DIAGNOSTIC SERVICES CENTRE,ACTIVE
MOHM2545,INTERNATIONAL RADIOLOGY DIAGNOSTIC SERVICES CENTRE,ACTIVE
MOH-F-1000756,IQRAA REHABILITATION OF HEARING AND SPEECH CENTRE,ACTIVE
MOHM2263,IRAQI PRIVATE MEDICAL CENTRE,ACTIVE
MOH-F-1000197,ISHAQ BIN OMRAN MEDICAL CENTER LLC,ACTIVE
MOH-F-5000483,ITIHAD PHARMACY,ACTIVE
MOH-F-5000824,JABAL AL NOOR PHARMACY,ACTIVE
MOH-F-5000897,JABAL AL NOOR PHARMACY,ACTIVE
MOH-F-5000786,JABAL JAIS PHARMACY LLC,ACTIVE
MOH-F-1000565,JABAL SINA MEDICAL CENTER LLC,ACTIVE
MOH-F-5000915,JABAL SINA PHARMACY LLC,ACTIVE
MOH2138,JAMAL AL BASMAH PHARMACY,ACTIVE
MOH-F-5000881,JAMAL AL BASMAH PHARMACY,ACTIVE
MOH-F-1000411,JAMAL AL MAFAALANI MEDICAL DENTAL CLINIC,ACTIVE
MOHI1275,JAMAL CLINIC,ACTIVE
MOH-F-1000208,JAMIL OPTICALS,ACTIVE
MOH1013,JANAH PHARMACY,ACTIVE
MOH-F-5000101,JANAH PHARMACY,ACTIVE
MOH-F-5001159,JANAH PHARMACY LLC,ACTIVE
MOH-F-5001160,JANAH PHARMACY LLC BRANCH 2,ACTIVE
MOH6878,JANEEN MEDICAL CENTER,ACTIVE
MOH952,JANIN PHARMACY,ACTIVE
MOHI293,JAWAD MEDICAL CENTRE,ACTIVE
MOH1689,JEDDAH PHARMACY LLC,ACTIVE
MOHI296,JEENA CLINIC,ACTIVE
MOH-F-5001116,JESR AL SHIFA PHARMACY LLC ,ACTIVE
MOH-F-5001150,JESR AL WAFA PHARMACY,ACTIVE
MOHI297,JESSY CLINIC,ACTIVE
MOH1117,JISR PHARMACY LLC,ACTIVE
MOHI364,JONBALAT MEDICAL CENTER,ACTIVE
MOH-F-5001007,JOORI PHARMACY,ACTIVE
MOH-F-1000321,JORY MEDICAL CENTRE,ACTIVE
MOH155,JULFAR PHARMACY,ACTIVE
MOH-F-5000552,JULFAR PHARMACY,ACTIVE
MOHM1791,JULFAR SPECIAL CLINIC FOR DENTAL,ACTIVE
MOH-F-1000287,JULPHAR IMPLANT AND COSMETIC DENTAL CENTER - AL HAMRA,ACTIVE
MOH5139,JULPHAR IMPLANT COSMETIC DENTAL CENTER,ACTIVE
MOHM2597,JULPHAR IMPLANT COSMETIC DENTAL CENTER,ACTIVE
MOHM2410,JULPHAR OPTICAL ,ACTIVE
MOHM1734,JULPHAR OPTICALS - AL HAMRA BRANCH,ACTIVE
MOH-F-5001111,JUNAH PHARMACY L L C,ACTIVE
MOHI1440,JUNAID MEDICAL CENTRE,ACTIVE
MOH5638,JUNBLAT DENTAL CENTRE,ACTIVE
MOH-F-1000137,JUNBLAT DENTAL CENTRE,ACTIVE
MOH5610,JWAN MURAD MEDICAL CENTER,ACTIVE
MOHI300,JWAN MURAD MEDICAL CENTER,ACTIVE
MOH5611,JYOTHI CLINIC,ACTIVE
MOHI301,JYOTHI CLINIC,ACTIVE
MOHM2317,K. K. T. INTERNATIONAL SPINE CENTER,ACTIVE
MOH6370,K.K.T. MEDICAL CENTRE,ACTIVE
MOH-F-1000335,K.K.T. MEDICAL CENTRE,ACTIVE
MOHI1117,KABBANI SPECIALITY MEDICAL CENTRE,ACTIVE
MOH-F-1000927,KABUL SPECIALITY MEDICAL CENTER,ACTIVE
MOH5511,KALBA MIDICAL CENTRE,ACTIVE
MOHI1346,KALBA MIDICAL CENTRE,ACTIVE
MOH-F-0060018,KALBAA HOSPITAL,ACTIVE
MOH-F-1000753,KAMAL MEDICAL CENTER,ACTIVE
MOHI306,KANAAN DENTAL CLINIC,ACTIVE
MOH-F-1000542,KARIMA MEDICAL CENTRE,ACTIVE
MOHM2206,KAYA BEAUTY CLINIC,ACTIVE
MOHM2023,KAYA SKIN CENTRE,ACTIVE
MOHM2110,KAYA SKIN CLINIC,ACTIVE
MOH-F-1000113,KEDAR DENTAL CENTRE,ACTIVE
MOHM2454,KEDAR DENTAL CENTRE,ACTIVE
MOHM1676,KHALID GENERAL CLINIC,ACTIVE
MOH1519,KHALID IBN AL WALEED PHARMACY,ACTIVE
MOH7061,KHALID LALA GENERAL CLINIC LLC,ACTIVE
MOH1396,KHALID LALA PHARMACY,ACTIVE
MOH-F-5000268,KHALID PHARMACY,ACTIVE
MOH283,KHALID PHARMACY - SHARJAH,ACTIVE
MOH581,KHALID PHARMACY - SHARJAH,ACTIVE
MOH-F-5000743,KHALIDHA PHARMACY L.L.C.,ACTIVE
MOH-F-5000942,KHAWLA PHARMACY,ACTIVE
MOHI901,KHORFAKAN MEDICAL CENTRE,ACTIVE
MOH-F-1000089,KHORFAKHAN PORT CLINIC,ACTIVE
MOHM2350,KHORFAKHAN PORT MEDICAL CENTER,ACTIVE
MOH-F-0060012,KHORFAKKAN HOSPITAL,ACTIVE
MOH5049,KHOZAM CLINIC,ACTIVE
MOHI921,KHOZAM DIAGNOSTIC MEDICAL CENTRE,ACTIVE
MOH-F-1000083,KHOZAM MEDICAL CENTER,ACTIVE
MOH517,KHOZAM PHARMACY,ACTIVE
MOHM1813,KHULOOD DENTAL CLINIC,ACTIVE
MOH-F-1000925,KHYBER MEDICAL CENTER LLC,ACTIVE
MOHM1578,KHYBER MEDICAL CENTRE,ACTIVE
MOHM2356,KRIPA DENTAL CLINIC,ACTIVE
MOH-F-1000561,KRIPA MEDICAL CENTER,ACTIVE
MOH-F-0060009,KUWAIT HOSPITAL - SHARJAH,ACTIVE
MOH-F-1000765,LA DERMA MEDICAL CENTER,ACTIVE
MOH-F-1000809,LA MER DENTAL CENTER L.L.C,ACTIVE
MOH-F-1000824,LA ROSA MEDICAL CENTER L.L.C,ACTIVE
MOH2367,LAB PLUS MEDICAL LABORATORY,ACTIVE
MOHM2367,LAB PLUS MEDICAL LABORATORY ,ACTIVE
MOH-F-5000916,LABAIK PHARMACY,ACTIVE
MOHI317,LABIB HASSAN CLINIC,ACTIVE
MOH-F-5001137,LABIBAH PHARMACY LLC,ACTIVE
MOH-F-1000068,LABTECH MEDICAL LABORATORY (MEDSOL-GHI),ACTIVE
MOH5618,LAIKA MEDICAL CENTER,ACTIVE
MOHI318,LAIKA MEDICAL CENTER,ACTIVE
MOH6821,LAMASAT MEDICAL CENTER,ACTIVE
MOH-F-1000098,LAMASAT MEDICAL CENTER,ACTIVE
MOH318,LAMIA PHARMACY,ACTIVE
MOH-F-5000219,LAMIA PHARMACY,ACTIVE
MOH1732,LAMYA PHARMACY L.L.C,ACTIVE
MOH-F-5001249,LAMYA PHARMACY L.L.C,ACTIVE
MOH-F-5000713,LANA PHARMACY,ACTIVE
MOH-F-5001156,LANA PHARMACY LLC ,ACTIVE
MOH-F-1000905,LAVENDER MEDICAL CENTER,ACTIVE
MOH6659,LEBANON MEDICAL CENTER,ACTIVE
MOH-F-1000329,LEBANON MEDICAL CENTER,ACTIVE
MOH-F-1000689,LEEN MEDICAL CENTER,ACTIVE
MOHI1272,LEGEND MEDICAL CENTRE,ACTIVE
MOH-F-1000870,LENSKART OPTICAL TRADING L.L.C - SHJ BR-1,ACTIVE
MOH-F-1000869,LENSKART OPTICAL TRADING L.L.C.SP,ACTIVE
MOH-F-1000871,LENSKART OPTICAL TRADING LLC OPC - RAK BRANCH,ACTIVE
MOH6178,LIBERTY MEDICAL CENTRE,ACTIVE
MOH-F-1000158,LIBERTY MEDICAL CENTRE,ACTIVE
MOHM2049,LIBERTY MEDICAL CENTRE,ACTIVE
MOH-F-5001100,LIFE  PHARMACY LLC SHJ BRANCH 6,ACTIVE
MOH-F-1000820,LIFE CARE HOME HEALTH SERVICES,ACTIVE
MOH5817,LIFE CARE MEDICAL CENTER,ACTIVE
MOH-F-1000122,LIFE CARE MEDICAL CENTER,ACTIVE
MOH5377,LIFE CARE MEDICAL CENTRE,ACTIVE
MOH-F-1000438,LIFE CARE MEDICAL CENTRE,ACTIVE
MOHM2648,LIFE CARE MEDICAL CENTRE,ACTIVE
MOH-F-1000381,LIFE CARE MEDICAL CLINIC LLC,ACTIVE
MOH-F-1000458,LIFE CHECK MEDICAL CENTER LLC,ACTIVE
MOH-F-5000831,LIFE CHECK PHARMACY,ACTIVE
MOH-F-1000829,LIFE CLINIC LLC 01,ACTIVE
MOH-F-5000901,LIFE GUARD PHARMACY L.L.C,ACTIVE
MOH5437,LIFE LINE MEDICAL CENTRE,ACTIVE
MOHI11,LIFE LINE MEDICAL CENTRE,ACTIVE
MOH1461,LIFE LINE PHARMACY LLC,ACTIVE
MOH-F-5000381,LIFE LINE PHARMACY LLC ( SHARJAH ),ACTIVE
MOH-F-5000103,LIFE PHARMACY,ACTIVE
MOH-F-5001095,LIFE PHARMACY,ACTIVE
MOH1407,LIFE PHARMACY (UM AL QUWAIN),ACTIVE
MOH-F-5000967,LIFE PHARMACY 28 BR OF LIFE PHARMACY LLC,ACTIVE
MOH-F-5000972,LIFE PHARMACY 32 BR OF LIFE PHARMACY LLC,ACTIVE
