facility_code,name,city,country,status
MOH1981,"HALA PHARMACY BRANCH 6",Dubai,UAE,ACTIVE
MOH1884,"HALA PHARMACY BRANCH 7",Dubai,UAE,ACTIVE
MOH1878,"HALA PHARMACY BRANCH 8",Dubai,UAE,ACTIVE
MOH1879,"HALA PHARMACY BRANCH 9",Dubai,UAE,ACTIVE
MOH-F-5000514,"HALA PHARMACY LLC",Dubai,UAE,ACTIVE
MOH-F-5000839,"HALA PHARMACY LLC - BRANCH 01",Dubai,UAE,ACTIVE
MOH-F-5000499,"HALA PHARMACY LLC - BRANCH 1",Dubai,UAE,ACTIVE
MOH-F-5000500,"HALA PHARMACY LLC - BRANCH 10",Dubai,UAE,ACTIVE
MOH2155,"HALA PHARMACY LLC - BRANCH 18",Dubai,UAE,ACTIVE
MOH2152,"HALA PHARMACY LLC - BRANCH 19",Dubai,UAE,ACTIVE
MOH-F-5000558,"HALA PHARMACY LLC - BRANCH 19",Dubai,UAE,ACTIVE
MOH-F-5000511,"HALA PHARMACY LLC - BRANCH 2",Dubai,UAE,ACTIVE
MOH-F-5000728,"HALA PHARMACY LLC - BRANCH 20",Dubai,UAE,ACTIVE
MOH-F-5000662,"HALA PHARMACY LLC - BRANCH 26",Dubai,UAE,ACTIVE
MOH-F-5000708,"HALA PHARMACY LLC - BRANCH 27",Dubai,UAE,ACTIVE
MOH-F-5000873,"HALA PHARMACY LLC - BRANCH 28",Dubai,UAE,ACTIVE
MOH-F-5000505,"HALA PHARMACY LLC - BRANCH 3",Dubai,UAE,ACTIVE
MOH-F-5000966,"HALA PHARMACY LLC - BRANCH 38",Dubai,UAE,ACTIVE
MOH-F-5000504,"HALA PHARMACY LLC - BRANCH 4",Dubai,UAE,ACTIVE
MOH-F-5000847,"HALA PHARMACY LLC - BRANCH 42",Dubai,UAE,ACTIVE
MOH-F-5000848,"HALA PHARMACY LLC - BRANCH 44",Dubai,UAE,ACTIVE
MOH-F-5000863,"HALA PHARMACY LLC - BRANCH 46",Dubai,UAE,ACTIVE
MOH-F-5000889,"HALA PHARMACY LLC - BRANCH 49",Dubai,UAE,ACTIVE
MOH-F-5000506,"HALA PHARMACY LLC - BRANCH 6",Dubai,UAE,ACTIVE
MOH-F-5000507,"HALA PHARMACY LLC - BRANCH 7",Dubai,UAE,ACTIVE
MOH-F-5000508,"HALA PHARMACY LLC - BRANCH 8",Dubai,UAE,ACTIVE
MOH-F-5000509,"HALA PHARMACY LLC - BRANCH 9",Dubai,UAE,ACTIVE
MOH-F-5000969,"HALA PHARMACY LLC BR 40",Dubai,UAE,ACTIVE
MOH-F-5000970,"HALA PHARMACY LLC BR 43",Dubai,UAE,ACTIVE
MOH-F-5000912,"HALA PHARMACY LLC BR 51",Dubai,UAE,ACTIVE
MOH-F-5000996,"HALA PHARMACY LLC BR 52",Dubai,UAE,ACTIVE
MOH-F-5000801,"HALA PHARMACY LLC BRANCH 33",Dubai,UAE,ACTIVE
MOH-F-5000802,"HALA PHARMACY LLC BRANCH 35",Dubai,UAE,ACTIVE
MOH-F-5001006,"HALA PHARMACY LLC BRANCH 37",Dubai,UAE,ACTIVE
MOH-F-5000982,"HALA PHARMACY LLC- BRANCH 47",Dubai,UAE,ACTIVE
MOH-F-5000984,"HALA PHARMACY LLC- BRANCH 48",Dubai,UAE,ACTIVE
MOH-F-5000929,"HALA PHARMACY LLC BRANCH 50",Dubai,UAE,ACTIVE
MOH-F-5000998,"HALA PHARMACY LLC BRANCH 56",Dubai,UAE,ACTIVE
MOH1845,"HALA PHARMACY SHARJAH",Dubai,UAE,ACTIVE
MOH-F-5000691,"HAMAD AL IHTERAFEYA PHARMACY LLC",Dubai,UAE,ACTIVE
MOH-F-5000692,"HAMAD AL MUMAYAZAH PHARMACY LLC",Dubai,UAE,ACTIVE
MOH-F-5000693,"HAMAD AL OULA PHARMACY LLC",Dubai,UAE,ACTIVE
MOH566,"HAMAD PHARMACY (SHARJAH)",Dubai,UAE,ACTIVE
MOH604,"HAMAD PHARMACY (SHARJAH)",Dubai,UAE,ACTIVE
MOH-F-5000096,"HAMAD PHARMACY (SHARJAH)",Dubai,UAE,ACTIVE
MOH1501,"HAMAD PHARMACY (UM AL QUWAIN)",Dubai,UAE,ACTIVE
MOH-F-1000374,"HANNOVER MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH-F-1000672,"HAPPY WAY MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH-F-1000780,"HAPPY WAY MEDICAL CENTER",Dubai,UAE,ACTIVE
MOHM2368,"HATAM MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOH-F-5000772,"HAYAT AL JADEDH PHARMACY LLC",Dubai,UAE,ACTIVE
MOHM2384,"HEALERS MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOH6415,"HEALERS MEDICAL CENTRE LLC",Dubai,UAE,ACTIVE
MOH-F-1000103,"HEALERS MEDICAL CENTRE LLC",Dubai,UAE,ACTIVE
MOH-F-5001213,"HEALIAN PHARMACY",Dubai,UAE,ACTIVE
MOHM1582,"HEALTH AND  AESTHETIC MEDICAL ",Dubai,UAE,ACTIVE
MOH5810,"HEALTH CARE MEDICAL CENTER",Dubai,UAE,ACTIVE
MOHI8,"HEALTH CARE MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH-F-5000900,"HEALTH CARE PHARMACY",Dubai,UAE,ACTIVE
MOH-F-5001081,"HEALTH CROWN PHARMACY LLC",Dubai,UAE,ACTIVE
MOH-F-5000994,"HEALTH CURE PHARMACY",Dubai,UAE,ACTIVE
MOH1817,"HEALTH FIRST BR-5",Dubai,UAE,ACTIVE
MOH769,"HEALTH FIRST PHARMACY",Dubai,UAE,ACTIVE
MOH2087,"HEALTH FIRST PHARMACY - BRANCH 6",Dubai,UAE,ACTIVE
MOH-F-5000922,"HEALTH FIRST PHARMACY - BRANCH 8",Dubai,UAE,ACTIVE
MOH-F-5000192,"HEALTH FIRST PHARMACY (SHARJAH)",Dubai,UAE,ACTIVE
MOH-F-5000144,"HEALTH FIRST PHARMACY 12",Dubai,UAE,ACTIVE
MOH-F-5000100,"HEALTH FIRST PHARMACY 13",Dubai,UAE,ACTIVE
MOH-F-5000865,"HEALTH FIRST PHARMACY 13",Dubai,UAE,ACTIVE
MOH-F-5000042,"HEALTH FIRST PHARMACY 14",Dubai,UAE,ACTIVE
MOH-F-5000106,"HEALTH FIRST PHARMACY 15",Dubai,UAE,ACTIVE
MOH-F-5000089,"HEALTH FIRST PHARMACY 16",Dubai,UAE,ACTIVE
MOH-F-5000143,"HEALTH FIRST PHARMACY 17",Dubai,UAE,ACTIVE
MOH-F-5000140,"HEALTH FIRST PHARMACY 18",Dubai,UAE,ACTIVE
MOH-F-5000082,"HEALTH FIRST PHARMACY 19",Dubai,UAE,ACTIVE
MOH-F-5000134,"HEALTH FIRST PHARMACY 20",Dubai,UAE,ACTIVE
MOH-F-5000030,"HEALTH FIRST PHARMACY 22",Dubai,UAE,ACTIVE
MOH1827,"HEALTH FIRST PHARMACY 26 - FUJAIRAH BRANCH",Dubai,UAE,ACTIVE
MOH-F-5000314,"HEALTH FIRST PHARMACY 26 - FUJAIRAH BRANCH",Dubai,UAE,ACTIVE
MOH1804,"HEALTH FIRST PHARMACY 28",Dubai,UAE,ACTIVE
MOH-F-5000307,"HEALTH FIRST PHARMACY 28",Dubai,UAE,ACTIVE
MOH2065,"HEALTH FIRST PHARMACY 50",Dubai,UAE,ACTIVE
MOH-F-5000469,"HEALTH FIRST PHARMACY 50",Dubai,UAE,ACTIVE
MOH2088,"HEALTH FIRST PHARMACY 51",Dubai,UAE,ACTIVE
MOH-F-5000489,"HEALTH FIRST PHARMACY 51",Dubai,UAE,ACTIVE
MOH-F-5000628,"HEALTH FIRST PHARMACY 53",Dubai,UAE,ACTIVE
MOH-F-5001008,"HEALTH FIRST PHARMACY 54",Dubai,UAE,ACTIVE
MOH-F-5001020,"HEALTH FIRST PHARMACY 59 FUJAIRAH BRANCH",Dubai,UAE,ACTIVE
MOH-F-5001089,"HEALTH FIRST PHARMACY 62",Dubai,UAE,ACTIVE
MOH-F-5001120,"HEALTH FIRST PHARMACY 63",Dubai,UAE,ACTIVE
MOH-F-5000948,"HEALTH FIRST PHARMACY BRANCH 10",Dubai,UAE,ACTIVE
MOH2131,"HEALTH FIRST PHARMACY BRANCH 10 - FUJAIRAH",Dubai,UAE,ACTIVE
MOH-F-5001091,"HEALTH FIRST PHARMACY BRANCH 11",Dubai,UAE,ACTIVE
MOH-F-5001234,"HEALTH FIRST PHARMACY BRANCH 12",Dubai,UAE,ACTIVE
MOH-F-5000137,"HEALTH FIRST PHARMACY BRANCH 2",Dubai,UAE,ACTIVE
MOH-F-5000180,"HEALTH FIRST PHARMACY BRANCH 3",Dubai,UAE,ACTIVE
MOH-F-5000259,"HEALTH FIRST PHARMACY BRANCH 4",Dubai,UAE,ACTIVE
MOH-F-5000490,"HEALTH FIRST PHARMACY BRANCH 6",Dubai,UAE,ACTIVE
MOH-F-5000827,"HEALTH FIRST PHARMACY BRANCH 7",Dubai,UAE,ACTIVE
MOH-F-5000919,"HEALTH FIRST PHARMACY BRANCH 9",Dubai,UAE,ACTIVE
MOH-F-5000870,"HEALTH FIRST PHARMACY LLC - SOLE PROPRIETORSHIP - BRANCH 1",Dubai,UAE,ACTIVE
MOH-F-1000487,"HEALTH MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH-F-5001247,"HEALTH MEDICAL PHARMACY",Dubai,UAE,ACTIVE
MOH-F-1000838,"HEALTH ONE MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH-F-5001243,"HEALTH PLUS PHARMACY SPS LLC",Dubai,UAE,ACTIVE
MOH-F-5000241,"HEALTHCARE PHARMACY",Dubai,UAE,ACTIVE
MOH1788,"HEALTHFIRST PHARMACY 21",Dubai,UAE,ACTIVE
MOHI353,"HEGAZI MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOH-F-1000349,"HELAL KALBA MEDICAL CLINIC",Dubai,UAE,ACTIVE
MOH-F-5000782,"HELAL KALBA PHARMACY LLC",Dubai,UAE,ACTIVE
MOH-F-1000421,"HERMOSA MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH-F-1000885,"HESSA MEDICAL CLINIC",Dubai,UAE,ACTIVE
MOH-F-1000695,"HEY LAB FOR MEDICAL ANALYSIS",Dubai,UAE,ACTIVE
MOH-F-5001223,"HIFSA PHARMACY L L C",Dubai,UAE,ACTIVE
MOH611,"HIKMA PHARMACY",Dubai,UAE,ACTIVE
MOH-F-5000685,"HIND PHARMACY",Dubai,UAE,ACTIVE
MOH-F-1000608,"HIYAM AYESH MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH7077,"HOLLYWOOD SMILE DENTAL CLINIC",Dubai,UAE,ACTIVE
MOH-F-1000100,"HOLLYWOOD SMILE DENTAL CLINIC",Dubai,UAE,ACTIVE
MOH-F-1000770,"HOLLYWOOD SMILE FOR DENTISTRY",Dubai,UAE,ACTIVE
MOH-F-0060006,"HOR AL ANZ HEALTH CENTER",Dubai,UAE,ACTIVE
MOH-F-1000246,"HUDA ALALOUSI SPECIALIZED MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH-F-5001308,"HUSSAIN PHARMACY",Dubai,UAE,ACTIVE
MOH390,"HUSSAIN PHARMACY",Dubai,UAE,ACTIVE
MOH846,"HUSSAIN PHARMACY",Dubai,UAE,ACTIVE
MOHI276,"HYMA DENTAL CLINIC",Dubai,UAE,ACTIVE
MOH-F-1000901,"I M C MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH-F-1000557,"I SMILE DENTAL CENTER LLC",Dubai,UAE,ACTIVE
MOHM1851,"IBN AL HAYTHAM SPECIALIST MEDICAL ",Dubai,UAE,ACTIVE
MOH1274,"IBN AL NAFEES PHARMACY",Dubai,UAE,ACTIVE
MOH324,"IBN AL NAFEES PHARMACY",Dubai,UAE,ACTIVE
MOH-F-5000686,"IBN AL NAFEES PHARMACY",Dubai,UAE,ACTIVE
MOHM1720,"IBN ALBITAR MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOH1900,"IBN BATUTA PHARMACY LLC",Dubai,UAE,ACTIVE
MOH-F-5000399,"IBN BATUTA PHARMACY LLC",Dubai,UAE,ACTIVE
MOH-F-5000798,"IBN BATUTA PHARMACY LLC",Dubai,UAE,ACTIVE
MOH824,"IBN HAYAN PHARMACY",Dubai,UAE,ACTIVE
MOH2007,"IBN HAYAN PHARMACY BRANCH 1",Dubai,UAE,ACTIVE
MOH-F-5000242,"IBN HAYAN PHARMACY LLC",Dubai,UAE,ACTIVE
MOH650,"IBN HAYAN PHARMACY SHARJAH",Dubai,UAE,ACTIVE
MOH1413,"IBN KHALDOON PHARMACY",Dubai,UAE,ACTIVE
MOHI277,"IBN SEENA MEDICAL CLINIC",Dubai,UAE,ACTIVE
MOH-F-5000924,"IBN SEENA PHARMACY 70",Dubai,UAE,ACTIVE
MOH-F-5000907,"IBN SINA AL KUBRA PHARMACY",Dubai,UAE,ACTIVE
MOH-F-5000963,"IBN SINA AL RAHMANIA PHARMACY",Dubai,UAE,ACTIVE
MOH-F-5000954,"IBN SINA AL ZAHIAH PHARMACY",Dubai,UAE,ACTIVE
MOH-F-5000908,"IBN SINA CENTRAL PHARMACY",Dubai,UAE,ACTIVE
MOHI1225,"IBN SINA LAB.",Dubai,UAE,ACTIVE
MOHI944,"IBN- SINA MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOHM2157,"IBN SINA MEDICAL CLINIC",Dubai,UAE,ACTIVE
MOH-F-5001041,"IBN SINA PHARAMCY SOLE PROPRIETORSHIP L.L.C - BRANCH 1",Dubai,UAE,ACTIVE
MOH-F-5000932,"IBN SINA PHARMACY ",Dubai,UAE,ACTIVE
MOH-F-5001216,"IBN SINA PHARMACY - SOLE PROPRIETORSHIP (L.L.C) Fujairah Branch 1",Dubai,UAE,ACTIVE
MOH-F-5000926,"IBN SINA PHARMACY 1",Dubai,UAE,ACTIVE
MOH-F-5000925,"IBN SINA PHARMACY 2",Dubai,UAE,ACTIVE
MOH1518,"IBN SINA PHARMACY 37",Dubai,UAE,ACTIVE
MOH-F-5000822,"IBN SINA PHARMACY 37",Dubai,UAE,ACTIVE
MOH-F-5000945,"IBN SINA PHARMACY BRANCH 3",Dubai,UAE,ACTIVE
MOH550,"IBN SINA PHARMACY LLC",Dubai,UAE,ACTIVE
MOH-F-5000800,"IBN SINA PHARMACY LLC",Dubai,UAE,ACTIVE
MOH-F-5000768,"IBN SINA PHARMACY LLC BRANCH 2",Dubai,UAE,ACTIVE
MOH-F-5001306,"IBN SINA PHARMACY LLC OPC BRANCH 4",Dubai,UAE,ACTIVE
MOH-F-5001162,"IBN SINA PHARMACY SOLE PROPRIETORSHIP LLC SHJ BR3",Dubai,UAE,ACTIVE
MOH-F-5001049,"IBN SINA PHARMACY-BRANCH",Dubai,UAE,ACTIVE
MOH-F-5000761,"IBN SINA SCIENTIFIC PHARMACY",Dubai,UAE,ACTIVE
MOH-F-5001163,"IBN SINA SOLE PROPRIETORSHIP LLC SHJ BR9",Dubai,UAE,ACTIVE
MOH-F-5001231,"IBN SINA SOLEPROPRIETORSHIP LLC SHJ BR 10",Dubai,UAE,ACTIVE
MOH-F-5001309,"IBN SINA SOLEPROPRIETORSHIP LLC SHJ BR 11",Dubai,UAE,ACTIVE
MOH-F-5001307,"IBN SINA SOLEPROPRIETORSHIP LLC SHJ BR14",Dubai,UAE,ACTIVE
MOH821,"IBN ZOHR PHARMACY",Dubai,UAE,ACTIVE
MOH-F-5000099,"IBN ZOHR PHARMACY",Dubai,UAE,ACTIVE
MOH1941,"IBNSINA AL MARKAZEIA PHARMACY LLC",Dubai,UAE,ACTIVE
MOHM1941,"IBNSINA AL MARKAZEIA PHARMACY LLC",Dubai,UAE,ACTIVE
MOH5872,"IBN-SINA MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOH-F-1000203,"IBN-SINA MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOH6789,"IBTESAM MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH-F-1000373,"IBTESAM MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH6847,"IBTISAMAT AL MASHAHER DENTAL CLINIC",Dubai,UAE,ACTIVE
MOH-F-1000484,"IBTISAMAT AL MASHAHER DENTAL CLINIC",Dubai,UAE,ACTIVE
MOHM2751,"IBTISAMTY DENTAL CLINIC",Dubai,UAE,ACTIVE
MOHM2260,"ICARE AL SHAHBA MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOH6333,"ICARE MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOH-F-1000506,"ICARE MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOHI32,"IDEAL  MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH5619,"IDEAL MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH-F-1000048,"IDEAL MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH5901,"IMAGE DIAGNOSTIC CENTER",Dubai,UAE,ACTIVE
MOH-F-1000281,"IMAGE DIAGNOSTIC CENTER",Dubai,UAE,ACTIVE
MOHM1484,"IMAGE DIAGNOSTIC CENTER",Dubai,UAE,ACTIVE
MOH-F-1000679,"INARA MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH24,"INDIAN PHARMACY",Dubai,UAE,ACTIVE
MOH312,"INDIAN PHARMACY",Dubai,UAE,ACTIVE
MOH-F-5000528,"INDIAN PHARMACY",Dubai,UAE,ACTIVE
MOH5118,"INFINITY DENTAL CLINIC",Dubai,UAE,ACTIVE
MOHM2426,"INFINITY DENTAL CLINIC",Dubai,UAE,ACTIVE
MOH-F-1000534,"INFINITY DENTAL CLINIC LLC",Dubai,UAE,ACTIVE
MOH5507,"INT. SPECIALISTS MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOH-F-1000259,"INT. SPECIALISTS MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOHI1320,"INT. SPECIALISTS MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOH2117,"INTEGRATION MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH6227,"INTEGRATION MEDICAL CENTER",Dubai,UAE,ACTIVE
MOHM2117,"INTEGRATION MEDICAL CENTER",Dubai,UAE,ACTIVE
MOHI515,"INTERNATIONAL EASTERN CLINIC",Dubai,UAE,ACTIVE
MOH5058,"INTERNATIONAL MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOH5254,"INTERNATIONAL MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOH-F-1000235,"INTERNATIONAL MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOH-F-1000347,"INTERNATIONAL MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOHI818,"INTERNATIONAL MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOHM1728,"INTERNATIONAL MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOHM1912,"INTERNATIONAL MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOH298,"INTERNATIONAL PHARMACY",Dubai,UAE,ACTIVE
MOH6928,"INTERNATIONAL RADIOLOGY AND DIAGNOSTIC SERVICES (1) LLC",Dubai,UAE,ACTIVE
MOH6066,"INTERNATIONAL RADIOLOGY AND DIAGNOSTIC SERVICES LLC",Dubai,UAE,ACTIVE
MOHM1874,"INTERNATIONAL RADIOLOGY CENTRE",Dubai,UAE,ACTIVE
MOH2545,"INTERNATIONAL RADIOLOGY CENTRE - RAS AL KHAIMAH",Dubai,UAE,ACTIVE
MOH5131,"INTERNATIONAL RADIOLOGY DIAGNOSTIC SERVICES CENTRE",Dubai,UAE,ACTIVE
MOHM2545,"INTERNATIONAL RADIOLOGY DIAGNOSTIC SERVICES CENTRE",Dubai,UAE,ACTIVE
MOH-F-1000756,"IQRAA REHABILITATION OF HEARING AND SPEECH CENTRE",Dubai,UAE,ACTIVE
MOHM2263,"IRAQI PRIVATE MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOH-F-1000197,"ISHAQ BIN OMRAN MEDICAL CENTER LLC",Dubai,UAE,ACTIVE
MOH-F-5000483,"ITIHAD PHARMACY",Dubai,UAE,ACTIVE
MOH-F-5000824,"JABAL AL NOOR PHARMACY",Dubai,UAE,ACTIVE
MOH-F-5000897,"JABAL AL NOOR PHARMACY",Dubai,UAE,ACTIVE
MOH-F-5000786,"JABAL JAIS PHARMACY LLC",Dubai,UAE,ACTIVE
MOH-F-1000565,"JABAL SINA MEDICAL CENTER LLC",Dubai,UAE,ACTIVE
MOH-F-5000915,"JABAL SINA PHARMACY LLC",Dubai,UAE,ACTIVE
MOH2138,"JAMAL AL BASMAH PHARMACY",Dubai,UAE,ACTIVE
MOH-F-5000881,"JAMAL AL BASMAH PHARMACY",Dubai,UAE,ACTIVE
MOH-F-1000411,"JAMAL AL MAFAALANI MEDICAL DENTAL CLINIC",Dubai,UAE,ACTIVE
MOHI1275,"JAMAL CLINIC",Dubai,UAE,ACTIVE
MOH-F-1000208,"JAMIL OPTICALS",Dubai,UAE,ACTIVE
MOH1013,"JANAH PHARMACY",Dubai,UAE,ACTIVE
MOH-F-5000101,"JANAH PHARMACY",Dubai,UAE,ACTIVE
MOH-F-5001159,"JANAH PHARMACY LLC",Dubai,UAE,ACTIVE
MOH-F-5001160,"JANAH PHARMACY LLC BRANCH 2",Dubai,UAE,ACTIVE
MOH6878,"JANEEN MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH952,"JANIN PHARMACY",Dubai,UAE,ACTIVE
MOHI293,"JAWAD MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOH1689,"JEDDAH PHARMACY LLC",Dubai,UAE,ACTIVE
MOHI296,"JEENA CLINIC",Dubai,UAE,ACTIVE
MOH-F-5001116,"JESR AL SHIFA PHARMACY LLC ",Dubai,UAE,ACTIVE
MOH-F-5001150,"JESR AL WAFA PHARMACY",Dubai,UAE,ACTIVE
MOHI297,"JESSY CLINIC",Dubai,UAE,ACTIVE
MOH1117,"JISR PHARMACY LLC",Dubai,UAE,ACTIVE
MOHI364,"JONBALAT MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH-F-5001007,"JOORI PHARMACY",Dubai,UAE,ACTIVE
MOH-F-1000321,"JORY MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOH155,"JULFAR PHARMACY",Dubai,UAE,ACTIVE
MOH-F-5000552,"JULFAR PHARMACY",Dubai,UAE,ACTIVE
MOHM1791,"JULFAR SPECIAL CLINIC FOR DENTAL",Dubai,UAE,ACTIVE
MOH-F-1000287,"JULPHAR IMPLANT AND COSMETIC DENTAL CENTER - AL HAMRA",Dubai,UAE,ACTIVE
MOH5139,"JULPHAR IMPLANT COSMETIC DENTAL CENTER",Dubai,UAE,ACTIVE
MOHM2597,"JULPHAR IMPLANT COSMETIC DENTAL CENTER",Dubai,UAE,ACTIVE
MOHM2410,"JULPHAR OPTICAL ",Dubai,UAE,ACTIVE
MOHM1734,"JULPHAR OPTICALS - AL HAMRA BRANCH",Dubai,UAE,ACTIVE
MOH-F-5001111,"JUNAH PHARMACY L L C",Dubai,UAE,ACTIVE
MOHI1440,"JUNAID MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOH5638,"JUNBLAT DENTAL CENTRE",Dubai,UAE,ACTIVE
MOH-F-1000137,"JUNBLAT DENTAL CENTRE",Dubai,UAE,ACTIVE
MOH5610,"JWAN MURAD MEDICAL CENTER",Dubai,UAE,ACTIVE
MOHI300,"JWAN MURAD MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH5611,"JYOTHI CLINIC",Dubai,UAE,ACTIVE
MOHI301,"JYOTHI CLINIC",Dubai,UAE,ACTIVE
MOHM2317,"K. K. T. INTERNATIONAL SPINE CENTER",Dubai,UAE,ACTIVE
MOH6370,"K.K.T. MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOH-F-1000335,"K.K.T. MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOHI1117,"KABBANI SPECIALITY MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOH-F-1000927,"KABUL SPECIALITY MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH5511,"KALBA MIDICAL CENTRE",Dubai,UAE,ACTIVE
MOHI1346,"KALBA MIDICAL CENTRE",Dubai,UAE,ACTIVE
MOH-F-0060018,"KALBAA HOSPITAL",Dubai,UAE,ACTIVE
MOH-F-1000753,"KAMAL MEDICAL CENTER",Dubai,UAE,ACTIVE
MOHI306,"KANAAN DENTAL CLINIC",Dubai,UAE,ACTIVE
MOH-F-1000542,"KARIMA MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOHM2206,"KAYA BEAUTY CLINIC",Dubai,UAE,ACTIVE
MOHM2023,"KAYA SKIN CENTRE",Dubai,UAE,ACTIVE
MOHM2110,"KAYA SKIN CLINIC",Dubai,UAE,ACTIVE
MOH-F-1000113,"KEDAR DENTAL CENTRE",Dubai,UAE,ACTIVE
MOHM2454,"KEDAR DENTAL CENTRE",Dubai,UAE,ACTIVE
MOHM1676,"KHALID GENERAL CLINIC",Dubai,UAE,ACTIVE
MOH1519,"KHALID IBN AL WALEED PHARMACY",Dubai,UAE,ACTIVE
MOH7061,"KHALID LALA GENERAL CLINIC LLC",Dubai,UAE,ACTIVE
MOH1396,"KHALID LALA PHARMACY",Dubai,UAE,ACTIVE
MOH-F-5000268,"KHALID PHARMACY",Dubai,UAE,ACTIVE
MOH283,"KHALID PHARMACY - SHARJAH",Dubai,UAE,ACTIVE
MOH581,"KHALID PHARMACY - SHARJAH",Dubai,UAE,ACTIVE
MOH-F-5000743,"KHALIDHA PHARMACY L.L.C.",Dubai,UAE,ACTIVE
MOH-F-5000942,"KHAWLA PHARMACY",Dubai,UAE,ACTIVE
MOHI901,"KHORFAKAN MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOH-F-1000089,"KHORFAKHAN PORT CLINIC",Dubai,UAE,ACTIVE
MOHM2350,"KHORFAKHAN PORT MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH-F-0060012,"KHORFAKKAN HOSPITAL",Dubai,UAE,ACTIVE
MOH5049,"KHOZAM CLINIC",Dubai,UAE,ACTIVE
MOHI921,"KHOZAM DIAGNOSTIC MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOH-F-1000083,"KHOZAM MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH517,"KHOZAM PHARMACY",Dubai,UAE,ACTIVE
MOHM1813,"KHULOOD DENTAL CLINIC",Dubai,UAE,ACTIVE
MOH-F-1000925,"KHYBER MEDICAL CENTER LLC",Dubai,UAE,ACTIVE
MOHM1578,"KHYBER MEDICAL CENTRE",Dubai,UAE,ACTIVE
MOHM2356,"KRIPA DENTAL CLINIC",Dubai,UAE,ACTIVE
MOH-F-1000561,"KRIPA MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH-F-0060009,"KUWAIT HOSPITAL - SHARJAH",Dubai,UAE,ACTIVE
MOH-F-1000765,"LA DERMA MEDICAL CENTER",Dubai,UAE,ACTIVE
MOH-F-1000809,"LA MER DENTAL CENTER L.L.C",Dubai,UAE,ACTIVE
MOH-F-1000824,"LA ROSA MEDICAL CENTER L.L.C",Dubai,UAE,ACTIVE
MOH2367,"LAB PLUS MEDICAL LABORATORY",Dubai,UAE,ACTIVE
MOHM2367,"LAB PLUS MEDICAL LABORATORY ",Dubai,UAE,ACTIVE
MOH-F-5000916,"LABAIK PHARMACY",Dubai,UAE,ACTIVE
MOHI317,"LABIB HASSAN CLINIC",Dubai,UAE,ACTIVE
MOH-F-5001137,"LABIBAH PHARMACY LLC",Dubai,UAE,ACTIVE
